ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
734,119430,118628,64981,55946,Switzerland,Associate,6,3,Neutral,Pharma,Junior,Junior,Cubicle,27,Ineligible
741,83518,84578,27264,25168,Switzerland,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,8,Ineligible
744,79532,76859,29223,23684,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,6,Ineligible
745,85776,83893,24002,26125,Switzerland,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,36,Ineligible
750,120065,131546,62982,65781,Switzerland,Associate,6,3,Neutral,Pharma,Junior,Junior,Cubicle,18,Ineligible
753,282476,307354,233693,233074,Switzerland,VP,8,33,Positive,Retail,VP,Senior,Shared,22,Ineligible
760,77064,80266,20492,23479,Switzerland,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,7,Ineligible
768,286288,288346,221059,233928,Switzerland,VP,8,33,Positive,Real Estate,VP,Senior,Shared,35,Ineligible
775,87076,90737,24999,30843,Switzerland,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,39,Ineligible
779,112572,116957,57991,57557,Switzerland,Associate,5,3,Neutral,Tech,Junior,Junior,Cubicle,7,Ineligible
782,96990,100912,29899,28724,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,37,Ineligible
787,71899,75617,23677,20924,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,13,Ineligible
793,94912,97240,28659,31009,Switzerland,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,46,Ineligible
796,79872,87437,20112,23910,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,31,Ineligible
803,107383,116217,51608,58611,Switzerland,Associate,5,3,Neutral,Retail,Junior,Junior,Cubicle,29,Ineligible
808,127317,142151,68120,73175,Switzerland,Associate,7,4,Neutral,Tech,Junior,Junior,Cubicle,29,Ineligible
810,122174,132725,59479,68393,Switzerland,Associate,5,3,Positive,Retail,Junior,Junior,Cubicle,31,Ineligible
814,93874,100515,35085,30901,Switzerland,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,42,Ineligible
817,118888,121060,57532,59538,Switzerland,Associate,4,2,Positive,Pharma,Junior,Junior,Cubicle,38,Ineligible
825,92915,99018,31791,31027,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,11,Ineligible
834,111583,115002,50225,54955,Switzerland,Associate,4,3,Neutral,Pharma,Junior,Junior,Cubicle,30,Ineligible
836,79673,78276,23903,22536,Switzerland,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,16,Ineligible
838,84468,88271,27450,29636,Switzerland,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,8,Ineligible
845,257763,292198,206979,213511,Switzerland,VP,17,25,Neutral,Media,VP,Senior,Shared,30,Ineligible
850,2053057,2714320,6108268,8079875,Switzerland,MD,18,395,Neutral,Law,Executive,Senior,Corner,14,Ineligible
861,77067,81878,25107,23928,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,31,Ineligible
875,131306,141562,62960,75011,Switzerland,Associate,6,3,Positive,Real Estate,Junior,Junior,Cubicle,46,Ineligible
877,87332,89725,28695,27067,Switzerland,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,32,Ineligible
878,100503,92134,29663,25606,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,6,Ineligible
881,87853,85071,21306,22388,Switzerland,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,36,Ineligible
884,272135,305783,214893,257244,Switzerland,VP,13,28,Neutral,Real Estate,VP,Senior,Shared,21,Ineligible
888,91514,98630,24422,32082,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,7,Ineligible
893,1708898,2013006,5125767,6106133,Switzerland,MD,16,321,Positive,Pharma,Executive,Senior,Corner,5,Ineligible
895,94432,99911,29258,26387,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,39,Ineligible
897,298944,309034,230903,256885,Switzerland,VP,15,31,Positive,Pharma,VP,Senior,Shared,15,Ineligible
899,75854,81073,22695,24965,Switzerland,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,19,Ineligible
901,1876214,2181626,5702867,6550447,Switzerland,MD,16,360,Neutral,Pharma,Executive,Senior,Corner,7,Ineligible
910,89885,90235,29576,26654,Switzerland,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,21,Ineligible
913,85958,89383,27425,25917,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,36,Ineligible
916,259964,278240,208726,209452,Switzerland,VP,11,28,Neutral,Tech,VP,Senior,Shared,10,Ineligible
918,88400,87324,29117,27536,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,34,Ineligible
919,261796,291712,211784,227030,Switzerland,VP,12,28,Neutral,Retail,VP,Senior,Shared,8,Ineligible
921,95641,97978,25555,28649,Switzerland,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,6,Ineligible
923,113560,108543,56124,57645,Switzerland,Associate,6,2,Neutral,Tech,Junior,Junior,Cubicle,12,Ineligible
932,1881512,2253133,5634023,6625307,Switzerland,MD,17,361,Negative,Retail,Executive,Senior,Corner,21,Ineligible
936,73775,77751,20016,22801,Switzerland,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,1,Ineligible
938,1739983,2256272,5275067,6746971,Switzerland,MD,22,326,Neutral,Retail,Executive,Senior,Corner,20,Eligible
942,2094300,2641943,6324476,7917046,Switzerland,MD,25,401,Neutral,Tech,Executive,Senior,Corner,44,Eligible
955,66824,72257,19071,21833,Switzerland,Analyst,2,0,Negative,Media,Junior,Junior,Cubicle,13,Ineligible
956,315534,359094,263242,294361,Switzerland,VP,19,32,Positive,Tech,VP,Senior,Shared,1,Ineligible
957,88822,99553,23220,31498,Switzerland,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,33,Ineligible
961,115166,121764,57512,64541,Switzerland,Associate,5,4,Neutral,Tech,Junior,Junior,Cubicle,22,Ineligible
964,119667,127287,63315,58939,Switzerland,Associate,4,3,Positive,Real Estate,Junior,Junior,Cubicle,20,Ineligible
966,261591,283275,198978,216592,Switzerland,VP,13,28,Neutral,Tech,VP,Senior,Shared,28,Ineligible
980,282567,331934,235408,271969,Switzerland,VP,13,32,Neutral,Retail,VP,Senior,Shared,41,Ineligible
981,80101,80372,19936,25477,Switzerland,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,47,Ineligible
982,1708255,2231105,5174397,6688600,Switzerland,MD,26,318,Neutral,Retail,Executive,Senior,Corner,35,Eligible
983,80361,81083,22819,25560,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,15,Ineligible
993,78925,87639,23201,27219,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,47,Ineligible
994,101568,107893,28335,30806,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,39,Ineligible
995,95959,100710,30545,29261,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,14,Ineligible
997,288075,315381,232019,244609,Switzerland,VP,16,27,Positive,Real Estate,VP,Senior,Shared,28,Ineligible
998,78316,81508,23351,24125,Switzerland,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,30,Ineligible
1013,88768,88932,25926,28747,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,20,Ineligible
1014,85798,94570,24446,26601,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,10,Ineligible
1022,80712,78423,26820,23712,Switzerland,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,26,Ineligible
1024,257207,301081,206187,239216,Switzerland,VP,5,27,Positive,Real Estate,VP,Senior,Shared,3,Ineligible
1029,1909765,2295778,5692912,6851055,Switzerland,MD,28,360,Negative,Media,Executive,Senior,Corner,38,Eligible
1031,267382,307026,213578,258833,Switzerland,VP,10,31,Neutral,Real Estate,VP,Senior,Shared,4,Ineligible
1043,129108,136077,70224,64201,Switzerland,Associate,5,4,Positive,Tech,Junior,Junior,Cubicle,47,Ineligible
1044,81644,80362,23942,21195,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,15,Ineligible
1050,86289,95725,25074,32136,Switzerland,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,38,Ineligible
1056,107312,111488,52966,53387,Switzerland,Associate,5,3,Neutral,Pharma,Junior,Junior,Cubicle,25,Ineligible
1061,85193,82779,27044,26256,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,44,Ineligible
1062,2281264,2953015,6893852,8952484,Switzerland,MD,24,437,Positive,Real Estate,Executive,Senior,Corner,20,Eligible
1065,278750,286238,221239,238034,Switzerland,VP,12,31,Neutral,Law,VP,Senior,Shared,41,Ineligible
1067,88849,86557,26738,25729,Switzerland,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,2,Ineligible
1068,92680,95541,29968,25218,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,21,Ineligible
1076,95074,89494,26205,25260,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,47,Ineligible
1080,74523,80303,21787,23825,Switzerland,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,44,Ineligible
1100,93672,91042,26645,27171,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,27,Ineligible
1104,83227,92064,25102,25992,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,22,Ineligible
1109,85308,92162,23386,25098,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,26,Ineligible
1111,258135,271357,208128,213535,Switzerland,VP,17,21,Positive,Pharma,VP,Senior,Shared,9,Ineligible
1114,88326,91136,25114,24166,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,14,Ineligible
1116,90669,92283,27965,27328,Switzerland,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,6,Ineligible
1118,112970,118491,60986,60099,Switzerland,Associate,7,3,Neutral,Media,Junior,Junior,Cubicle,45,Ineligible
1124,117911,132528,58924,65950,Switzerland,Associate,5,2,Positive,Tech,Junior,Junior,Cubicle,39,Ineligible
1125,293741,321224,234663,253880,Switzerland,VP,13,31,Positive,Retail,VP,Senior,Shared,16,Ineligible
1127,107020,109764,50817,56050,Switzerland,Associate,5,3,Neutral,Media,Junior,Junior,Cubicle,35,Ineligible
