ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
179,71791,74818,22299,23158,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,27,Ineligible
187,65223,66100,17824,23155,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,15,Ineligible
202,67411,74275,19778,27649,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,12,Ineligible
212,65339,66415,19352,23213,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,11,Ineligible
213,1950829,2302626,5831019,6793536,UK,MD,15,376,Positive,Pharma,Executive,Senior,Corner,5,Ineligible
241,80856,94468,25763,24888,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,2,Ineligible
257,80909,83984,27878,22137,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,31,Ineligible
268,90729,104207,46542,52891,UK,Associate,3,4,Neutral,Real Estate,Junior,Junior,Cubicle,7,Ineligible
271,94228,100616,49403,51392,UK,Associate,5,2,Neutral,Media,Junior,Junior,Cubicle,35,Ineligible
278,82258,82988,22849,20664,UK,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,11,Ineligible
283,2110701,2564618,6323381,7635139,UK,MD,23,406,Neutral,Real Estate,Executive,Senior,Corner,47,Eligible
290,64417,70998,19648,22463,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,31,Ineligible
293,202880,227775,155948,182505,UK,VP,5,24,Neutral,Media,VP,Senior,Shared,35,Ineligible
305,109893,112976,54041,55709,UK,Associate,5,4,Positive,Pharma,Junior,Junior,Cubicle,19,Ineligible
323,294930,342315,235311,290443,UK,VP,13,34,Positive,Pharma,VP,Senior,Shared,18,Ineligible
324,257908,287592,210341,229747,UK,VP,17,27,Neutral,Real Estate,VP,Senior,Shared,19,Ineligible
325,266899,311802,224452,247704,UK,VP,12,30,Positive,Media,VP,Senior,Shared,30,Ineligible
327,62127,65481,16602,21984,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,33,Ineligible
331,271409,308645,214377,238674,UK,VP,15,31,Neutral,Media,VP,Senior,Shared,29,Ineligible
333,234379,266846,189561,203640,UK,VP,12,25,Neutral,Real Estate,VP,Senior,Shared,31,Ineligible
334,100893,103786,50082,52648,UK,Associate,5,3,Neutral,Real Estate,Junior,Junior,Cubicle,19,Ineligible
343,85668,89095,28767,32493,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,9,Ineligible
350,1693114,2160982,5074085,6500547,UK,MD,17,322,Neutral,Retail,Executive,Senior,Corner,38,Ineligible
362,80399,84303,21550,24810,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,9,Ineligible
364,246248,281804,191820,204170,UK,VP,8,29,Positive,Pharma,VP,Senior,Shared,44,Ineligible
369,95876,102016,51689,53066,UK,Associate,6,2,Neutral,Media,Junior,Junior,Cubicle,17,Ineligible
372,80823,84884,23946,22846,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,47,Ineligible
376,72737,78681,20441,22267,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,21,Ineligible
379,92271,103311,40061,52561,UK,Associate,4,3,Neutral,Real Estate,Junior,Junior,Cubicle,27,Ineligible
382,113297,127197,56185,67195,UK,Associate,5,4,Positive,Retail,Junior,Junior,Cubicle,44,Ineligible
384,225885,264939,179844,217787,UK,VP,10,26,Neutral,Tech,VP,Senior,Shared,19,Ineligible
387,65469,64932,20340,20630,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,44,Ineligible
396,59000,62227,17150,19966,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,44,Ineligible
397,66483,68725,21789,16728,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,23,Ineligible
414,1652263,2060913,4932207,6203756,UK,MD,21,312,Neutral,Real Estate,Executive,Senior,Corner,27,Eligible
431,91033,95334,51281,46139,UK,Associate,3,1,Positive,Law,Junior,Junior,Cubicle,28,Ineligible
438,63960,66401,22202,22020,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,12,Ineligible
442,78931,88907,21017,21308,UK,Analyst,3,0,Positive,Media,Junior,Junior,Cubicle,15,Ineligible
447,290811,312110,227916,246615,UK,VP,12,34,Positive,Retail,VP,Senior,Shared,13,Ineligible
449,57389,59259,17069,18767,UK,Analyst,0,0,Neutral,Pharma,Junior,Junior,Cubicle,11,Ineligible
453,65982,69357,20897,23506,UK,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,28,Ineligible
464,82716,79827,21711,20739,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,38,Ineligible
470,89340,91127,24810,27419,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,36,Ineligible
471,228666,243290,189466,189403,UK,VP,10,21,Positive,Pharma,VP,Senior,Shared,38,Ineligible
483,104278,112182,51852,60891,UK,Associate,7,3,Neutral,Real Estate,Junior,Junior,Cubicle,10,Ineligible
486,249417,250333,198283,208064,UK,VP,10,28,Neutral,Real Estate,VP,Senior,Shared,19,Ineligible
487,80891,85478,25326,23569,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,18,Ineligible
488,99314,104256,49949,50774,UK,Associate,6,3,Neutral,Pharma,Junior,Junior,Cubicle,4,Ineligible
489,100024,99813,46562,50871,UK,Associate,3,4,Neutral,Pharma,Junior,Junior,Cubicle,10,Ineligible
499,65556,67568,21122,19782,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,44,Ineligible
505,1751671,2136518,5227030,6500162,UK,MD,15,333,Positive,Pharma,Executive,Senior,Corner,14,Ineligible
508,69476,68887,21539,21486,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,26,Ineligible
510,61086,62104,19199,17638,UK,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,26,Ineligible
515,1641333,2062264,4890683,6134314,UK,MD,20,309,Neutral,Retail,Executive,Senior,Corner,7,Ineligible
517,89501,94532,41697,51817,UK,Associate,4,1,Neutral,Pharma,Junior,Junior,Cubicle,44,Ineligible
532,78645,83506,24531,23262,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,24,Ineligible
556,68032,71868,19482,19973,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,37,Ineligible
568,64821,66069,22806,23374,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,15,Ineligible
573,100056,105734,51226,50654,UK,Associate,4,4,Neutral,Real Estate,Junior,Junior,Cubicle,3,Ineligible
578,64849,66494,20344,18161,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,13,Ineligible
584,98714,103666,51239,55745,UK,Associate,5,2,Neutral,Real Estate,Junior,Junior,Cubicle,20,Ineligible
589,64363,72967,19189,19387,UK,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,46,Ineligible
590,78895,87027,24994,23027,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,1,Ineligible
591,65727,71529,20605,21189,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,1,Ineligible
595,257361,280591,196460,220439,UK,VP,13,29,Neutral,Tech,VP,Senior,Shared,41,Ineligible
598,70601,73707,19396,22193,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,35,Ineligible
603,83620,85678,22448,23417,UK,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,13,Ineligible
605,82871,87074,25459,24555,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,14,Ineligible
608,66974,70348,20596,19954,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,1,Ineligible
614,66261,71346,17248,19870,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,44,Ineligible
638,64253,63189,19665,17005,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,7,Ineligible
643,82500,80986,26433,26311,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,35,Ineligible
660,58870,61763,19255,19085,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,14,Ineligible
663,108179,112322,50833,53267,UK,Associate,5,2,Positive,Pharma,Junior,Junior,Cubicle,1,Ineligible
683,102002,112755,54303,61209,UK,Associate,5,5,Neutral,Real Estate,Junior,Junior,Cubicle,37,Ineligible
684,66062,70529,24522,23119,UK,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,3,Ineligible
690,70768,74800,23599,25049,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,37,Ineligible
698,85806,88189,31428,24980,UK,Analyst,3,0,Positive,Tech,Junior,Junior,Cubicle,39,Ineligible
714,68338,74863,20358,21869,UK,Analyst,3,0,Negative,Real Estate,Junior,Junior,Cubicle,39,Ineligible
735,63303,66961,17625,21083,UK,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,12,Ineligible
736,72855,78030,22958,27885,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,4,Ineligible
740,79992,90339,21674,24829,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,45,Ineligible
747,112530,128041,54605,56381,UK,Associate,4,4,Positive,Media,Junior,Junior,Cubicle,22,Ineligible
765,103044,106377,57125,52673,UK,Associate,5,3,Positive,Media,Junior,Junior,Cubicle,18,Ineligible
770,79232,82835,20384,26509,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,4,Ineligible
772,91530,100168,48897,46086,UK,Associate,3,4,Neutral,Tech,Junior,Junior,Cubicle,27,Ineligible
778,84128,83946,24156,22210,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,18,Ineligible
791,1858251,2387393,5584905,7052835,UK,MD,23,353,Neutral,Retail,Executive,Senior,Corner,32,Eligible
794,68058,69650,21060,21940,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,19,Ineligible
797,245637,276900,202271,218833,UK,VP,5,30,Positive,Retail,VP,Senior,Shared,24,Ineligible
802,69253,67941,24554,21984,UK,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,31,Ineligible
807,255434,290317,211189,234340,UK,VP,12,28,Positive,Real Estate,VP,Senior,Shared,14,Ineligible
820,79865,78547,26035,26930,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,21,Ineligible
824,1966673,2575854,5892356,7712172,UK,MD,17,380,Neutral,Real Estate,Executive,Senior,Corner,27,Ineligible
828,70650,69269,18765,22307,UK,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,13,Ineligible
831,106327,107856,50150,53086,UK,Associate,4,2,Positive,Media,Junior,Junior,Cubicle,38,Ineligible
849,72259,80160,19168,24442,UK,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,27,Ineligible
854,62894,65655,20660,18757,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,12,Ineligible
855,77367,81485,20612,28266,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,41,Ineligible
856,111015,122421,55419,59438,UK,Associate,4,4,Positive,Real Estate,Junior,Junior,Cubicle,22,Ineligible
871,74213,83545,21058,25097,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,35,Ineligible
880,71040,72021,22779,21737,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,6,Ineligible
882,88373,94828,27182,28164,UK,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,15,Ineligible
886,75727,79469,23303,20962,UK,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,33,Ineligible
891,112721,118802,55670,55180,UK,Associate,5,3,Positive,Tech,Junior,Junior,Cubicle,43,Ineligible
906,65489,70000,19839,20494,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,10,Ineligible
924,101592,107202,53137,55718,UK,Associate,4,1,Positive,Pharma,Junior,Junior,Cubicle,43,Ineligible
943,263817,265784,204856,197950,UK,VP,10,34,Neutral,Media,VP,Senior,Shared,30,Ineligible
959,1573670,1967465,4763535,5849110,UK,MD,23,289,Positive,Real Estate,Executive,Senior,Corner,34,Eligible
972,97049,97992,48643,45051,UK,Associate,5,4,Neutral,Tech,Junior,Junior,Cubicle,27,Ineligible
985,94718,105055,46085,49430,UK,Associate,6,2,Neutral,Pharma,Junior,Junior,Cubicle,26,Ineligible
999,69329,66981,19360,17306,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,47,Ineligible
1009,287028,335276,236986,278127,UK,VP,13,31,Positive,Law,VP,Senior,Shared,6,Ineligible
1011,66380,63649,20673,23243,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,25,Ineligible
1017,64133,68998,21353,25294,UK,Analyst,3,0,Negative,Pharma,Junior,Junior,Cubicle,12,Ineligible
1020,69114,74213,19021,20306,UK,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,39,Ineligible
1021,100105,109437,50265,52373,UK,Associate,4,4,Neutral,Pharma,Junior,Junior,Cubicle,15,Ineligible
1033,82123,92766,25567,29446,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,30,Ineligible
1035,102893,105391,49140,56642,UK,Associate,4,2,Positive,Media,Junior,Junior,Cubicle,9,Ineligible
1039,101811,109275,51628,54050,UK,Associate,4,4,Neutral,Retail,Junior,Junior,Cubicle,16,Ineligible
1040,79829,86830,21973,27156,UK,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,33,Ineligible
1046,63550,64351,19866,17609,UK,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,17,Ineligible
1047,59854,58493,21180,16512,UK,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,30,Ineligible
1049,1847490,2319729,5508578,7111310,UK,MD,20,352,Neutral,Real Estate,Executive,Senior,Corner,16,Ineligible
1059,60475,56857,17223,19702,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,22,Ineligible
1060,112991,118590,55773,57342,UK,Associate,6,3,Positive,Real Estate,Junior,Junior,Cubicle,22,Ineligible
1066,261804,280037,199715,206146,UK,VP,13,31,Neutral,Real Estate,VP,Senior,Shared,24,Ineligible
1081,60275,62087,16037,17568,UK,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,5,Ineligible
1083,83536,86015,27342,28115,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,14,Ineligible
1084,99639,107072,48974,50679,UK,Associate,5,2,Positive,Tech,Junior,Junior,Cubicle,8,Ineligible
1089,80244,80025,24508,21417,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,47,Ineligible
1091,80285,82031,23928,22806,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,14,Ineligible
1097,69015,70269,21770,23728,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,19,Ineligible
1106,73989,71980,18288,24301,UK,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,12,Ineligible
1108,98061,102234,46807,50848,UK,Associate,4,3,Neutral,Pharma,Junior,Junior,Cubicle,19,Ineligible
1110,241821,279226,199606,233778,UK,VP,11,27,Neutral,Real Estate,VP,Senior,Shared,20,Ineligible
1119,97647,108955,48347,53428,UK,Associate,5,3,Neutral,Law,Junior,Junior,Cubicle,12,Ineligible
1121,245472,289119,180479,242347,UK,VP,10,30,Neutral,Tech,VP,Senior,Shared,13,Ineligible
1132,261591,291040,200437,239918,UK,VP,12,31,Neutral,Pharma,VP,Senior,Shared,30,Ineligible
1137,82147,85053,24638,27835,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,25,Ineligible
1144,76840,83030,21864,24473,UK,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,12,Ineligible
1155,84500,88695,23785,22405,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,29,Ineligible
1159,56401,58822,19831,17691,UK,Analyst,1,0,Negative,Retail,Junior,Junior,Cubicle,47,Ineligible
1161,106514,121647,48942,64605,UK,Associate,6,1,Positive,Law,Junior,Junior,Cubicle,43,Ineligible
1163,116398,122685,55179,59626,UK,Associate,4,4,Positive,Tech,Junior,Junior,Cubicle,9,Ineligible
1169,68964,76948,17821,24556,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,42,Ineligible
1171,1863745,2399960,5503892,7211609,UK,MD,13,361,Neutral,Pharma,Executive,Senior,Corner,23,Ineligible
1174,63725,71062,19063,20042,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,36,Ineligible
1200,102900,113387,48928,57028,UK,Associate,6,4,Neutral,Pharma,Junior,Junior,Cubicle,38,Ineligible
1207,78992,86344,21560,24520,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,34,Ineligible
1208,82323,76484,26447,24546,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,14,Ineligible
1217,105257,109865,53491,55124,UK,Associate,6,3,Neutral,Real Estate,Junior,Junior,Cubicle,46,Ineligible
1224,95149,96486,45526,47423,UK,Associate,4,3,Neutral,Retail,Junior,Junior,Cubicle,18,Ineligible
1230,276644,306664,229315,246658,UK,VP,10,33,Positive,Real Estate,VP,Senior,Shared,18,Ineligible
1252,73145,79161,21531,22824,UK,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,45,Ineligible
1262,71094,72266,19442,17862,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,35,Ineligible
1271,81214,83471,25220,24323,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,30,Ineligible
1273,110086,127004,52458,64741,UK,Associate,7,4,Neutral,Tech,Junior,Junior,Cubicle,4,Ineligible
1278,263113,270964,208514,204080,UK,VP,15,29,Neutral,Media,VP,Senior,Shared,33,Ineligible
1282,66889,74555,24206,24159,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,6,Ineligible
1289,265954,310733,206292,265406,UK,VP,10,31,Neutral,Real Estate,VP,Senior,Shared,27,Ineligible
1292,1880290,2310295,5652441,6893039,UK,MD,17,360,Neutral,Pharma,Executive,Senior,Corner,14,Ineligible
1296,228912,254737,187773,203679,UK,VP,11,27,Negative,Pharma,VP,Senior,Shared,12,Ineligible
1305,81928,86476,27469,25924,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,47,Ineligible
1315,93457,99459,49870,46908,UK,Associate,4,2,Neutral,Retail,Junior,Junior,Cubicle,44,Ineligible
1321,78732,89000,23859,26491,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,27,Ineligible
1332,82190,74679,31103,24547,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,17,Ineligible
1333,80813,82787,26407,23032,UK,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,9,Ineligible
1334,124482,138189,68228,73279,UK,Associate,5,6,Positive,Media,Junior,Junior,Cubicle,2,Ineligible
1338,72895,77102,23116,28267,UK,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,23,Ineligible
1340,69142,76424,16722,23250,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,4,Ineligible
1346,61467,66724,16496,17206,UK,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,47,Ineligible
1363,80044,79242,20306,25782,UK,Analyst,3,0,Positive,Law,Junior,Junior,Cubicle,44,Ineligible
1365,120062,122443,64250,63208,UK,Associate,5,4,Positive,Tech,Junior,Junior,Cubicle,26,Ineligible
1368,246525,296717,201995,233039,UK,VP,11,30,Negative,Tech,VP,Senior,Shared,32,Ineligible
1374,79793,82320,22785,18272,UK,Analyst,1,0,Positive,Retail,Junior,Junior,Cubicle,37,Ineligible
1378,1814469,2232946,5470214,6745316,UK,MD,18,344,Positive,Media,Executive,Senior,Corner,6,Ineligible
1388,100506,107755,48863,55540,UK,Associate,5,3,Neutral,Tech,Junior,Junior,Cubicle,24,Ineligible
1392,84045,98054,27284,33416,UK,Analyst,3,0,Positive,Tech,Junior,Junior,Cubicle,18,Ineligible
1403,245391,250166,194689,185688,UK,VP,16,26,Neutral,Real Estate,VP,Senior,Shared,12,Ineligible
1410,82682,92167,27225,24504,UK,Analyst,3,0,Positive,Law,Junior,Junior,Cubicle,33,Ineligible
1418,123645,128220,62244,64084,UK,Associate,8,3,Positive,Media,Junior,Junior,Cubicle,25,Ineligible
1425,61052,68833,18456,18541,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,18,Ineligible
1441,1911008,2360632,5792315,7147229,UK,MD,20,367,Negative,Pharma,Executive,Senior,Corner,39,Ineligible
1453,75917,78432,22663,29080,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,32,Ineligible
1456,1956397,2566156,5888087,7788371,UK,MD,17,379,Neutral,Media,Executive,Senior,Corner,46,Ineligible
1480,78019,82736,22308,22303,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,25,Ineligible
1486,92026,91383,23271,26613,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,29,Ineligible
1498,84782,96720,27723,32836,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,33,Ineligible
1501,69536,74469,20813,24637,UK,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,15,Ineligible
1505,74289,77467,21007,24103,UK,Analyst,1,0,Positive,Retail,Junior,Junior,Cubicle,33,Ineligible
1510,125843,136881,55291,71994,UK,Associate,6,5,Positive,Pharma,Junior,Junior,Cubicle,24,Ineligible
1515,73410,72271,21844,16343,UK,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,2,Ineligible
1517,62445,71084,17880,17898,UK,Analyst,2,0,Negative,Pharma,Junior,Junior,Cubicle,17,Ineligible
1521,83686,86546,27733,25181,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,30,Ineligible
1523,1792140,2141351,5455336,6399109,UK,MD,22,340,Neutral,Tech,Executive,Senior,Corner,1,Eligible
1529,77871,88565,26492,28984,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,14,Ineligible
1537,70129,73685,22700,21456,UK,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,38,Ineligible
1539,124636,148422,59948,68273,UK,Associate,5,4,Positive,Tech,Junior,Junior,Cubicle,7,Ineligible
1540,82662,82659,25649,25023,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,33,Ineligible
1558,95026,96500,46137,52292,UK,Associate,5,2,Neutral,Real Estate,Junior,Junior,Cubicle,32,Ineligible
1571,263118,287295,208767,223829,UK,VP,16,29,Neutral,Tech,VP,Senior,Shared,34,Ineligible
1577,69259,70200,21441,22525,UK,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,1,Ineligible
1579,110067,116448,57235,61789,UK,Associate,6,4,Neutral,Retail,Junior,Junior,Cubicle,20,Ineligible
1580,80849,81018,29017,22805,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,19,Ineligible
1587,79921,78103,23735,22956,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,39,Ineligible
1591,63359,65555,22650,18741,UK,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,29,Ineligible
1594,121705,129816,56547,66664,UK,Associate,5,3,Positive,Tech,Junior,Junior,Cubicle,10,Ineligible
1596,67892,71013,22806,22651,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,40,Ineligible
1599,253804,293928,197899,229091,UK,VP,10,28,Positive,Media,VP,Senior,Shared,29,Ineligible
1601,82207,94259,31631,27738,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,19,Ineligible
1628,97969,109452,49924,54292,UK,Associate,4,3,Neutral,Real Estate,Junior,Junior,Cubicle,15,Ineligible
1646,97530,101709,45699,47557,UK,Associate,5,1,Positive,Pharma,Junior,Junior,Cubicle,42,Ineligible
1659,67631,67367,18462,19041,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,21,Ineligible
1669,59710,65158,18011,14870,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,6,Ineligible
1672,91935,91783,53461,46884,UK,Associate,5,3,Neutral,Tech,Junior,Junior,Cubicle,11,Ineligible
1676,76684,81208,20315,29072,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,25,Ineligible
1682,62083,67218,18379,15364,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,6,Ineligible
