ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
2163,71545,72958,24612,19830,Europe,Analyst,1,0,Positive,Media,Junior,Junior,Cubicle,31,Ineligible
2174,73001,78609,25114,22775,Europe,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,20,Ineligible
2178,65888,67976,24119,21791,Europe,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,19,Ineligible
2188,103361,112204,50629,56268,Europe,Associate,4,3,Positive,Retail,Junior,Junior,Cubicle,41,Ineligible
2192,1884749,2302882,5718610,7083840,Europe,MD,18,364,Neutral,Tech,Executive,Senior,Corner,12,Ineligible
2211,50517,52059,15403,16303,Europe,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,31,Ineligible
2222,77816,77701,23623,27614,Europe,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,39,Ineligible
2230,64616,69398,20253,18233,Europe,Analyst,1,0,Positive,Law,Junior,Junior,Cubicle,24,Ineligible
2234,62483,63796,12917,20443,Europe,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,13,Ineligible
2237,84612,90418,47504,46365,Europe,Associate,4,3,Neutral,Pharma,Junior,Junior,Cubicle,24,Ineligible
2243,59747,58348,19276,17758,Europe,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,38,Ineligible
2255,52597,52850,14715,13313,Europe,Analyst,2,0,Negative,Pharma,Junior,Junior,Cubicle,12,Ineligible
2274,52570,52267,16952,16148,Europe,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,41,Ineligible
2277,60397,58769,20104,21107,Europe,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,21,Ineligible
2280,109371,118825,44842,62639,Europe,Associate,6,4,Positive,Tech,Junior,Junior,Cubicle,44,Ineligible
2289,259072,280371,212496,233530,Europe,VP,14,30,Neutral,Tech,VP,Senior,Shared,22,Ineligible
2308,61991,69482,15945,15779,Europe,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,30,Ineligible
2310,54366,54133,17295,15066,Europe,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,33,Ineligible
2326,93134,94484,45420,46725,Europe,Associate,6,3,Neutral,Tech,Junior,Junior,Cubicle,27,Ineligible
2351,87184,90864,42574,44366,Europe,Associate,5,2,Neutral,Pharma,Junior,Junior,Cubicle,8,Ineligible
2377,75132,83978,22749,26493,Europe,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,21,Ineligible
2379,1963907,2384302,5928901,7170206,Europe,MD,15,380,Positive,Pharma,Executive,Senior,Corner,29,Ineligible
2384,99894,106583,51464,57225,Europe,Associate,6,3,Neutral,Real Estate,Junior,Junior,Cubicle,10,Ineligible
2389,59501,59726,18004,18918,Europe,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,13,Ineligible
2391,64196,63941,15073,20471,Europe,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,47,Ineligible
2394,88478,101486,41625,53349,Europe,Associate,3,4,Neutral,Pharma,Junior,Junior,Cubicle,19,Ineligible
2400,76947,80259,34044,37989,Europe,Associate,5,1,Negative,Real Estate,Junior,Junior,Cubicle,9,Ineligible
